,horodatage_local,poste,heure,jour,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh,energie_lag1,energie_lag24,degre_jour_chauffage,degre_jour_clim,indice_temp_cons,indice_temp_client,facteur_eolien
398,2024-03-03 23:00:00+00:00,B,18,3,3,1,6.300000191,77,0.400000006,0.0,0.0,-1.0,-1.84e-16,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,108.3472939,108.9798229,123.17107292772805,11.699999809000001,0.0,547.5599821224002,20807.27932065121,219.02399613432
399,2024-03-04 04:00:00+00:00,B,23,3,3,1,0.699999988,92,1.600000024,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,72.36006264,108.3472939,120.71333206318667,17.300000012,0.0,1197.1600016608002,45492.08006311041,1915.4560313891204
400,2024-03-04 05:00:00+00:00,B,0,4,3,2,0.699999988,100,0.400000006,0.0,0.0,0.0,1.0,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,60.84234669,72.36006264,119.39422968355866,17.300000012,0.0,1197.1600016608002,45492.08006311041,478.8640078472801
401,2024-03-04 07:00:00+00:00,B,2,4,3,2,-0.400000006,97,1.600000024,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,62.28546287,60.84234669,118.5915318705045,18.400000006,0.0,1354.2400008831999,51461.120033561594,2166.7840339148797
402,2024-03-04 09:00:00+00:00,B,4,4,3,2,0.400000006,97,0.800000012,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,253,0,63.66130883,62.28546287,115.67050602493393,17.599999994,0.0,1239.0399991552001,45844.4799687424,991.2320141926401
403,2024-03-04 12:00:00+00:00,B,7,4,3,2,1.5,100,1.600000024,0.0,59.0,0.965925826,-0.258819045,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,111.6699157,63.66130883,104.30541047780638,16.5,0.0,1089.0,41382.0,1742.4000261360002
404,2024-03-04 13:00:00+00:00,B,8,4,3,2,1.899999976,100,3.200000048,0.0,150.0,0.866025404,-0.5,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,102.6264532,111.6699157,102.18897315151084,16.100000024,0.0,1036.8400030912,39399.920117465605,3317.8880596601607
405,2024-03-04 14:00:00+00:00,B,9,4,3,2,3.0,97,2.400000095,0.0,224.0,0.707106781,-0.707106781,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,97.56630361,102.6264532,100.81508717508125,15.0,0.0,900.0,34200.0,2160.0000855000003
406,2024-03-04 19:00:00+00:00,B,14,4,3,2,5.599999905,95,2.0,0.0,286.0,-0.5,-0.866025404,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,257,0,79.85970614,97.56630361,97.42984095136116,12.400000095,0.0,615.040009424,23371.520358112,1230.080018848
407,2024-03-05 00:00:00+00:00,B,19,4,3,2,3.0,75,2.799999952,0.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,251,0,107.9100811,79.85970614,80.77395230635848,15.0,0.0,900.0,33300.0,2519.9999568
408,2024-03-05 02:00:00+00:00,B,21,4,3,2,2.200000048,83,0.800000012,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,251,0,90.46084479,107.9100811,78.38998396820739,15.799999952,0.0,998.5599939328,36946.7197755136,798.8480071289599
409,2024-03-05 04:00:00+00:00,B,23,4,3,2,4.099999905,88,0.400000006,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,251,0,64.34403322,90.46084479,78.21058998119713,13.900000095,0.0,772.840010564,28595.080390868,309.13600886264004
410,2024-03-05 09:00:00+00:00,B,4,5,3,3,3.700000048,88,1.600000024,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,57.96174725,64.34403322,77.91402918259666,14.299999952,0.0,817.9599945088,30264.5197968256,1308.73601084512
411,2024-03-05 12:00:00+00:00,B,7,5,3,3,3.0,92,2.0,0.0,54.0,0.965925826,-0.258819045,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,92.45721252,57.96174725,81.37196533993819,15.0,0.0,900.0,33300.0,1800.0
412,2024-03-05 16:00:00+00:00,B,11,5,3,3,10.69999981,72,3.599999905,0.0,601.0,0.258819045,-0.965925826,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,56.92802042,92.45721252,89.4440833099574,7.30000019,0.0,213.16001109600018,7886.920410552007,767.3760196953996
413,2024-03-05 18:00:00+00:00,B,13,5,3,3,12.19999981,72,4.800000191,0.0,212.0,-0.258819045,-0.965925826,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,56.15170605,56.92802042,90.52357886123768,5.80000019,0.0,134.56000881600016,4978.720326192006,645.8880680177624
414,2024-03-05 19:00:00+00:00,B,14,5,3,3,11.89999962,72,4.0,0.0,520.0,-0.5,-0.866025404,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,57.81092641,56.15170605,91.59502047368973,6.100000380000001,0.0,148.84001854400063,5507.080686128023,595.3600741760025
415,2024-03-05 20:00:00+00:00,B,15,5,3,3,11.10000038,76,3.599999905,0.0,214.0,-0.707106781,-0.707106781,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,51.39216566,57.81092641,90.94103793613374,6.899999619999999,0.0,190.43997902400054,7046.27922388802,685.5839063946039
416,2024-03-05 21:00:00+00:00,B,16,5,3,3,10.69999981,76,3.200000048,0.0,150.0,-0.866025404,-0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,64.18802249,51.39216566,89.71696510373827,7.30000019,0.0,213.16001109600018,7886.920410552007,682.1120457388811
417,2024-03-05 22:00:00+00:00,B,17,5,3,3,9.300000191,82,3.200000048,0.0,59.0,-0.965925826,-0.258819045,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,63.18917623,64.18802249,88.45931474761677,8.699999809,0.0,302.7599867064001,11202.119508136804,968.8319719929598
418,2024-03-06 03:00:00+00:00,B,22,5,3,3,5.900000095,93,0.800000012,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,72.47183016,63.18917623,83.15804244005355,12.099999905,0.0,585.6399908040001,21668.679659748006,468.51199967088
419,2024-03-06 04:00:00+00:00,B,23,5,3,3,5.900000095,95,1.600000024,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.433883739,-0.900968868,0,0,37,251,0,57.68650633,72.47183016,79.64434697888801,12.099999905,0.0,585.6399908040001,21668.679659748006,937.02399934176
420,2024-03-06 11:00:00+00:00,B,6,6,3,4,4.400000095,100,3.599999905,0.0,0.0,1.0,6.12e-17,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,67.56099462,57.68650633,71.85594378088258,13.599999905,0.0,739.8399896640001,27374.079617568004,2663.423892505601
421,2024-03-06 13:00:00+00:00,B,8,6,3,4,3.700000048,97,4.0,0.0,156.0,0.866025404,-0.5,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,76.23751658,67.56099462,66.02277323751788,14.299999952,0.0,817.9599945088,30264.5197968256,3271.8399780352
422,2024-03-06 15:00:00+00:00,B,10,6,3,4,3.700000048,97,2.400000095,0.0,127.0,0.5,-0.866025404,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,64.5816976,76.23751658,61.814537069991914,14.299999952,0.0,817.9599945088,30264.5197968256,1963.1040645273197
423,2024-03-06 18:00:00+00:00,B,13,6,3,4,4.099999905,95,5.199999809,0.0,214.0,-0.258819045,-0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,70.65435563,64.5816976,61.1118058274728,13.900000095,0.0,772.840010564,28595.080390868,4018.767907320358
424,2024-03-06 20:00:00+00:00,B,15,6,3,4,3.299999952,95,5.599999905,0.0,154.0,-0.707106781,-0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,72.25288464,70.65435563,60.533433154085806,14.700000048,0.0,864.3600056448,31981.3202088576,4840.41594949668
425,2024-03-06 22:00:00+00:00,B,17,6,3,4,3.700000048,90,4.400000095,0.0,87.0,-0.965925826,-0.258819045,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,37,251,0,100.987173,72.25288464,61.49742602966652,14.299999952,0.0,817.9599945088,30264.5197968256,3599.0240535449198
426,2024-03-07 02:00:00+00:00,B,21,6,3,4,4.400000095,77,4.0,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,257,0,106.2104876,100.987173,63.173907763882795,13.599999905,0.0,739.8399896640001,28113.919607232005,2959.3599586560003
427,2024-03-07 04:00:00+00:00,B,23,6,3,4,4.099999905,67,4.400000095,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,257,0,69.68775554,106.2104876,64.89348756648185,13.900000095,0.0,772.840010564,29367.920401432,3400.496119901401
428,2024-03-07 07:00:00+00:00,B,2,7,3,5,3.700000048,67,4.800000191,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,57.89677586,69.68775554,65.87549902212963,14.299999952,0.0,817.9599945088,31082.4797913344,3926.208129872599
429,2024-03-07 13:00:00+00:00,B,8,7,3,5,2.200000048,70,6.0,0.0,129.0,0.866025404,-0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,99.59763418,57.89677586,68.07770038858914,15.799999952,0.0,998.5599939328,37945.2797694464,5991.3599635968
430,2024-03-07 14:00:00+00:00,B,9,7,3,5,3.0,60,5.199999809,0.0,254.0,0.707106781,-0.707106781,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,87.93412506,99.59763418,69.38830279886207,15.0,0.0,900.0,34200.0,4679.999828100001
431,2024-03-07 15:00:00+00:00,B,10,7,3,5,3.0,67,5.199999809,0.0,433.0,0.5,-0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,82.01984887,87.93412506,70.65971057902522,15.0,0.0,900.0,34200.0,4679.999828100001
432,2024-03-07 16:00:00+00:00,B,11,7,3,5,4.400000095,55,6.0,0.0,472.0,0.258819045,-0.965925826,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,78.36222546,82.01984887,71.19580781762413,13.599999905,0.0,739.8399896640001,28113.919607232005,4439.039937984
433,2024-03-07 19:00:00+00:00,B,14,7,3,5,7.400000095,46,5.199999809,0.0,545.0,-0.5,-0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,55.89310634,78.36222546,74.64394838694895,10.599999905,0.0,449.4399919440001,17078.719693872004,2337.087872265762
434,2024-03-08 00:00:00+00:00,B,19,7,3,5,3.700000048,51,2.400000095,0.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,111.1779021,55.89310634,84.64314890816654,14.299999952,0.0,817.9599945088,31082.4797913344,1963.1040645273197
435,2024-03-08 01:00:00+00:00,B,20,7,3,5,2.599999905,57,0.800000012,0.0,0.0,-0.866025404,0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,110.3105036,111.1779021,85.25664370349358,15.400000095,0.0,948.6400117039999,36048.320444752,758.9120207468801
436,2024-03-08 03:00:00+00:00,B,22,7,3,5,1.5,60,2.799999952,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,257,0,82.01943096,110.3105036,83.15821039385892,16.5,0.0,1089.0,41382.0,3049.1999477279996
437,2024-03-08 05:00:00+00:00,B,0,8,3,6,0.699999988,54,2.799999952,0.0,0.0,0.0,1.0,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,69.46706294,82.01943096,79.65297997523298,17.300000012,0.0,1197.1600016608002,45492.08006311041,3352.04794718656
438,2024-03-08 07:00:00+00:00,B,2,8,3,6,-0.699999988,64,3.599999905,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,65.00849873,69.46706294,81.69182406034159,18.699999988,0.0,1398.7599982047998,53152.879931782394,5035.535860655079
439,2024-03-08 08:00:00+00:00,B,3,8,3,6,-1.100000024,66,2.400000095,0.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,70.65615733,65.00849873,83.7072462375311,19.100000024,0.0,1459.2400036672,55451.120139353596,3502.1761474290806
440,2024-03-08 13:00:00+00:00,B,8,8,3,6,-1.100000024,70,3.200000048,0.0,237.0,0.866025404,-0.5,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,97.26084508,70.65615733,83.7101532194854,19.100000024,0.0,1459.2400036672,55451.120139353596,4669.568081778561
441,2024-03-08 14:00:00+00:00,B,9,8,3,6,0.400000006,70,3.200000048,0.0,400.0,0.707106781,-0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,87.53279685,97.26084508,82.65279365590166,17.599999994,0.0,1239.0399991552001,47083.519967897606,3964.9280567705605
442,2024-03-08 20:00:00+00:00,B,15,8,3,6,5.599999905,54,2.799999952,0.0,424.0,-0.707106781,-0.707106781,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,60.15913043,87.53279685,81.74684247689014,12.400000095,0.0,615.040009424,23371.520358112,1722.1119968652795
443,2024-03-08 23:00:00+00:00,B,18,8,3,6,4.099999905,62,2.0,0.0,0.0,-1.0,-1.84e-16,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,92.1652149,60.15913043,88.16080942918387,13.900000095,0.0,772.840010564,29367.920401432,1545.680021128
444,2024-03-09 03:00:00+00:00,B,22,8,3,6,0.699999988,74,3.200000048,0.0,0.0,-0.5,0.866025404,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,86.06905138,92.1652149,88.73879521322122,17.300000012,0.0,1197.1600016608002,45492.08006311041,3830.912062778241
445,2024-03-09 04:00:00+00:00,B,23,8,3,6,0.400000006,72,1.600000024,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,-0.781831482,0.623489802,0,0,38,257,0,71.92895326,86.06905138,86.2681411780475,17.599999994,0.0,1239.0399991552001,47083.519967897606,1982.4640283852802
446,2024-03-09 05:00:00+00:00,B,0,9,3,7,-0.400000006,78,1.600000024,0.0,0.0,0.0,1.0,1.0,6.12e-17,-2.45e-16,1.0,1,0,38,257,0,70.9907818,71.92895326,81.55987385732492,18.400000006,0.0,1354.2400008831999,51461.120033561594,2166.7840339148797
447,2024-03-09 10:00:00+00:00,B,5,9,3,7,0.400000006,78,1.200000048,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,-2.45e-16,1.0,1,0,37,241,0,67.28348623,70.9907818,78.34480169682998,17.599999994,0.0,1239.0399991552001,45844.4799687424,1486.84805846016
448,2024-03-09 14:00:00+00:00,B,9,9,3,7,4.800000191,56,4.800000191,0.0,204.0,0.707106781,-0.707106781,1.0,6.12e-17,-2.45e-16,1.0,1,0,37,251,0,104.8030839,67.28348623,77.85113566783326,13.199999809000001,0.0,696.9599798304002,25787.519253724808,3345.408036305277
449,2024-03-09 22:00:00+00:00,B,17,9,3,7,4.800000191,75,3.599999905,0.0,63.0,-0.965925826,-0.258819045,1.0,6.12e-17,-2.45e-16,1.0,1,0,38,257,0,98.78390809,104.8030839,81.12531685150738,13.199999809000001,0.0,696.9599798304002,26484.47923355521,2509.0558611782426
450,2024-03-09 23:00:00+00:00,B,18,9,3,7,3.700000048,85,4.800000191,0.0,0.0,-1.0,-1.84e-16,1.0,6.12e-17,-2.45e-16,1.0,1,0,38,257,0,99.60363659,98.78390809,79.98374777286801,14.299999952,0.0,817.9599945088,31082.4797913344,3926.208129872599
451,2024-03-10 00:00:00+00:00,B,19,9,3,7,3.0,92,6.400000095,0.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,-2.45e-16,1.0,1,0,38,257,0,102.5787949,99.60363659,78.85629285914773,15.0,0.0,900.0,34200.0,5760.0000855
452,2024-03-10 02:00:00+00:00,B,21,9,3,7,2.599999905,95,5.599999905,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,-2.45e-16,1.0,1,0,38,257,0,109.9356744,102.5787949,81.07688780402637,15.400000095,0.0,948.6400117039999,36048.320444752,5312.383975421598
453,2024-03-10 06:00:00+00:00,B,1,10,3,1,1.5,100,3.599999905,6.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,68.31948921,109.9356744,79.68617283561984,16.5,0.0,1089.0,41382.0,3920.3998965449996
454,2024-03-10 11:00:00+00:00,B,7,10,3,1,0.0,100,2.0,11.25,0.0,0.965925826,-0.258819045,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,103.4053722,68.31948921,81.69960792060664,18.0,0.0,1296.0,49248.0,2592.0
455,2024-03-10 12:00:00+00:00,B,8,10,3,1,0.0,100,2.799999952,15.0,78.0,0.866025404,-0.5,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,96.09256291,103.4053722,83.27943270565201,18.0,0.0,1296.0,49248.0,3628.7999377919996
456,2024-03-10 15:00:00+00:00,B,11,10,3,1,1.100000024,97,2.400000095,2.0,413.0,0.258819045,-0.965925826,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,111.1835483,96.09256291,92.09223917582375,16.899999976,0.0,1142.4399967552001,43412.71987669761,2741.8561007442804
457,2024-03-10 16:00:00+00:00,B,12,10,3,1,1.100000024,97,2.0,0.0,154.0,1.22e-16,-1.0,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,110.3392867,111.1835483,93.91294402280718,16.899999976,0.0,1142.4399967552001,43412.71987669761,2284.8799935104003
458,2024-03-10 20:00:00+00:00,B,16,10,3,1,2.200000048,92,2.400000095,0.0,129.0,-0.866025404,-0.5,1.0,6.12e-17,0.781831482,0.623489802,1,0,38,257,0,112.4543143,110.3392867,95.0732428203192,15.799999952,0.0,998.5599939328,37945.2797694464,2396.5440803019196
459,2024-03-11 07:00:00+00:00,B,3,11,3,2,-2.599999905,82,4.800000191,20.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,258,0,74.05153342,112.4543143,96.46196688282065,20.599999905,0.0,1697.439984344,64502.719405072006,8147.712249062237
460,2024-03-11 17:00:00+00:00,B,13,11,3,2,-0.400000006,76,10.39999962,0.0,338.0,-0.258819045,-0.965925826,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,247,0,93.0118919,74.05153342,97.8782841187296,18.400000006,0.0,1354.2400008831999,50106.8800326784,14084.095494574078
461,2024-03-11 18:00:00+00:00,B,14,11,3,2,0.0,76,6.800000191,0.0,588.0,-0.5,-0.866025404,1.0,6.12e-17,0.974927912,-0.222520934,0,0,37,247,0,91.84526299,93.0118919,98.68324009633125,18.0,0.0,1296.0,47952.0,8812.800247535999
462,2024-03-11 23:00:00+00:00,B,19,11,3,2,1.899999976,61,4.800000191,0.0,0.0,-0.965925826,0.258819045,1.0,6.12e-17,0.974927912,-0.222520934,0,0,38,258,0,150.3230781,91.84526299,100.75946504173477,16.100000024,0.0,1036.8400030912,39399.920117465605,4976.8322128742
463,2024-03-12 05:00:00+00:00,B,1,12,3,3,0.400000006,58,3.599999905,0.0,0.0,0.258819045,0.965925826,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,74.49288464,150.3230781,102.42045678851444,17.599999994,0.0,1239.0399991552001,47083.519967897606,4460.54387924992
464,2024-03-12 06:00:00+00:00,B,2,12,3,3,0.0,57,2.799999952,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,75.16784599,74.49288464,101.1530154835723,18.0,0.0,1296.0,49248.0,3628.7999377919996
465,2024-03-12 09:00:00+00:00,B,5,12,3,3,-1.5,68,3.200000048,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,89.83791681,75.16784599,96.38502871422885,19.5,0.0,1521.0,57798.0,4867.200073008
466,2024-03-12 12:00:00+00:00,B,8,12,3,3,-1.899999976,64,3.200000048,0.0,90.0,0.866025404,-0.5,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,112.9634472,89.83791681,97.13710311459997,19.899999976,0.0,1584.0399961792,60193.5198548096,5068.92806380736
467,2024-03-13 01:00:00+00:00,B,21,12,3,3,3.0,43,1.200000048,0.0,0.0,-0.707106781,0.707106781,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,96.56296283,112.9634472,98.99930154824528,15.0,0.0,900.0,34200.0,1080.0000432
468,2024-03-13 03:00:00+00:00,B,23,12,3,3,0.0,66,0.400000006,0.0,0.0,-0.258819045,0.965925826,1.0,6.12e-17,0.433883739,-0.900968868,0,0,38,258,0,77.87104943,96.56296283,94.7001074083562,18.0,0.0,1296.0,49248.0,518.400007776
469,2024-03-13 06:00:00+00:00,B,2,13,3,4,-1.899999976,82,1.600000024,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,61.2459525,77.87104943,92.91773101715812,19.899999976,0.0,1584.0399961792,60193.5198548096,2534.46403190368
470,2024-03-13 08:00:00+00:00,B,4,13,3,4,-2.599999905,85,0.0,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,64.82007574,61.2459525,91.7908870608396,20.599999905,0.0,1697.439984344,64502.719405072006,0.0
471,2024-03-13 12:00:00+00:00,B,8,13,3,4,-4.099999905,92,1.600000024,0.0,64.0,0.866025404,-0.5,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,102.8326824,64.82007574,91.76808293478793,22.099999905,0.0,1953.6399832040001,74238.319361752,3125.8240200137598
472,2024-03-13 13:00:00+00:00,B,9,13,3,4,-1.5,87,0.800000012,0.0,111.0,0.707106781,-0.707106781,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,105.1418052,102.8326824,92.65132846505497,19.5,0.0,1521.0,57798.0,1216.800018252
473,2024-03-13 17:00:00+00:00,B,13,13,3,4,2.599999905,79,2.799999952,0.0,592.0,-0.258819045,-0.965925826,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,83.6979068,105.1418052,93.54144918971252,15.400000095,0.0,948.6400117039999,36048.320444752,2656.1919872364792
474,2024-03-13 18:00:00+00:00,B,14,13,3,4,3.299999952,77,3.200000048,0.0,629.0,-0.5,-0.866025404,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,79.45528593,83.6979068,89.79121058128314,14.700000048,0.0,864.3600056448,32845.6802145024,2765.9520595526405
475,2024-03-13 20:00:00+00:00,B,16,13,3,4,4.800000191,69,3.599999905,0.0,435.0,-0.866025404,-0.5,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,75.34114245,79.45528593,84.18584084670269,13.199999809000001,0.0,696.9599798304002,26484.47923355521,2509.0558611782426
476,2024-03-13 21:00:00+00:00,B,17,13,3,4,5.199999809,66,3.200000048,0.0,271.0,-0.965925826,-0.258819045,1.0,6.12e-17,-0.433883739,-0.900968868,0,0,38,258,0,77.25752988,75.34114245,82.21241681851012,12.800000190999999,0.0,655.3600195584,24903.6807432192,2097.152094044161
477,2024-03-14 06:00:00+00:00,B,2,14,3,5,2.200000048,83,2.799999952,0.0,0.0,0.5,0.866025404,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,60.1522421,77.25752988,81.20017023791151,15.799999952,0.0,998.5599939328,37945.2797694464,2795.96793508096
478,2024-03-14 07:00:00+00:00,B,3,14,3,5,2.200000048,81,2.0,0.0,0.0,0.707106781,0.707106781,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,62.01498763,60.1522421,86.7013244603131,15.799999952,0.0,998.5599939328,37945.2797694464,1997.1199878656
479,2024-03-14 08:00:00+00:00,B,4,14,3,5,1.5,85,1.600000024,0.0,0.0,0.866025404,0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,59.8421587,62.01498763,87.08743790050995,16.5,0.0,1089.0,41382.0,1742.4000261360002
480,2024-03-14 09:00:00+00:00,B,5,14,3,5,0.699999988,87,1.200000048,0.0,0.0,0.965925826,0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,68.20374327,59.8421587,87.45126175885277,17.300000012,0.0,1197.1600016608002,45492.08006311041,1436.5920594566403
481,2024-03-14 11:00:00+00:00,B,7,14,3,5,0.400000006,90,1.200000048,0.0,0.0,0.965925826,-0.258819045,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,126.3700748,68.20374327,83.73156176491447,17.599999994,0.0,1239.0399991552001,47083.519967897606,1486.84805846016
482,2024-03-14 12:00:00+00:00,B,8,14,3,5,0.0,95,1.600000024,0.0,93.0,0.866025404,-0.5,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,116.0458935,126.3700748,82.20110162593687,18.0,0.0,1296.0,49248.0,2073.600031104
483,2024-03-14 13:00:00+00:00,B,9,14,3,5,2.599999905,88,1.600000024,0.0,273.0,0.707106781,-0.707106781,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,74.71689766,116.0458935,78.97919193657675,15.400000095,0.0,948.6400117039999,36048.320444752,1517.8240414937602
484,2024-03-14 16:00:00+00:00,B,12,14,3,5,8.100000381,68,2.400000095,0.0,651.0,1.22e-16,-1.0,1.0,6.12e-17,-0.974927912,-0.222520934,0,0,38,258,0,64.45655265,74.71689766,77.45597891733148,9.899999619,0.0,392.03996982480066,14897.518853342426,940.8959648233188
