horodatage_local,poste,jour,heure,mois,jour_semaine,temperature_ext,humidite,vitesse_vent,neige,irradiance_solaire,heure_sin,heure_cos,mois_sin,mois_cos,jour_semaine_sin,jour_semaine_cos,est_weekend,est_ferie,clients_connectes,tstats_intelligents_connectes,evenement_pointe,energie_kwh
2022-04-11 01:00:00+00:00,C,10,21,4,1,4.699999809,57,4.599999905,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,0.781831482,0.623489802,1,0,58,344,0,118.7778
2022-04-11 02:00:00+00:00,A,10,22,4,1,3.599999905,59,4.099999905,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,173,0,47.6568
2022-04-11 03:00:00+00:00,A,10,23,4,1,2.700000048,63,2.599999905,0.0,0.0,-0.258819045,0.965925826,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,173,0,35.3376
2022-04-11 03:00:00+00:00,C,10,23,4,1,2.700000048,63,2.599999905,0.0,0.0,-0.258819045,0.965925826,0.866025404,-0.5,0.781831482,0.623489802,1,0,58,344,0,84.261
2022-04-11 04:00:00+00:00,A,11,0,4,2,1.700000048,68,2.099999905,0.0,0.0,0.0,1.0,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,29.9802
2022-04-11 04:00:00+00:00,C,11,0,4,2,1.700000048,68,2.099999905,0.0,0.0,0.0,1.0,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,73.5192
2022-04-11 06:00:00+00:00,C,11,2,4,2,0.0,72,2.099999905,0.0,0.0,0.5,0.866025404,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,73.719
2022-04-11 07:00:00+00:00,C,11,3,4,2,-0.100000001,76,2.099999905,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,78.2988
2022-04-11 10:00:00+00:00,A,11,6,4,2,-1.600000024,83,1.5,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,0.974927912,-0.222520934,0,0,25,169,0,75.9336
2022-04-11 10:00:00+00:00,C,11,6,4,2,-1.600000024,83,1.5,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,0.974927912,-0.222520934,0,0,57,341,0,146.5686
2022-04-11 11:00:00+00:00,A,11,7,4,2,-0.5,80,2.099999905,0.0,79.04988098,0.965925826,-0.258819045,0.866025404,-0.5,0.974927912,-0.222520934,0,0,25,169,0,75.981
2022-04-11 12:00:00+00:00,C,11,8,4,2,1.5,80,1.5,0.0,254.2100067,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,55,331,0,137.3748
2022-04-11 13:00:00+00:00,C,11,9,4,2,3.700000048,65,2.099999905,0.0,436.7293396,0.707106781,-0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,55,331,0,119.2092
2022-04-11 13:00:00+00:00,A,11,9,4,2,3.700000048,65,2.099999905,0.0,436.7293396,0.707106781,-0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,25,169,0,62.1084
2022-04-11 14:00:00+00:00,A,11,10,4,2,5.099999905,56,1.0,0.0,600.3760376,0.5,-0.866025404,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,50.7786
2022-04-11 15:00:00+00:00,C,11,11,4,2,6.400000095,49,3.599999905,0.0,728.0588989,0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,105.9018
2022-04-11 15:00:00+00:00,A,11,11,4,2,6.400000095,49,3.599999905,0.0,728.0588989,0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,44.8698
2022-04-11 16:00:00+00:00,A,11,12,4,2,7.900000095,47,3.599999905,0.0,807.4871826,1.22e-16,-1.0,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,38.8188
2022-04-11 17:00:00+00:00,C,11,13,4,2,9.600000381,43,5.099999905,0.0,829.7600708,-0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,81.7152
2022-04-11 17:00:00+00:00,A,11,13,4,2,9.600000381,43,5.099999905,0.0,829.7600708,-0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,33.8712
2022-04-11 18:00:00+00:00,A,11,14,4,2,10.80000019,41,3.099999905,0.0,798.1373291,-0.5,-0.866025404,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,32.7864
2022-04-11 21:00:00+00:00,A,11,17,4,2,11.80000019,39,2.099999905,0.0,407.3698425,-0.965925826,-0.258819045,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,44.3148
2022-04-12 00:00:00+00:00,A,11,20,4,2,9.800000191,57,1.0,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,173,0,50.3712
2022-04-12 02:00:00+00:00,C,11,22,4,2,8.899999619,61,0.5,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,89.3616
2022-04-12 04:00:00+00:00,C,12,0,4,3,8.300000191,65,1.0,0.0,0.0,0.0,1.0,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,63.3546
2022-04-12 04:00:00+00:00,A,12,0,4,3,8.300000191,65,1.0,0.0,0.0,0.0,1.0,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,25.9932
2022-04-12 05:00:00+00:00,C,12,1,4,3,7.900000095,69,1.5,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,49.8246
2022-04-12 06:00:00+00:00,C,12,2,4,3,6.5,80,1.0,0.0,0.0,0.5,0.866025404,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,49.341
2022-04-12 07:00:00+00:00,A,12,3,4,3,5.599999905,85,1.0,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,18.5646
2022-04-12 07:00:00+00:00,C,12,3,4,3,5.599999905,85,1.0,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,52.4142
2022-04-12 09:00:00+00:00,C,12,5,4,3,5.0,95,1.0,0.0,0.0,0.965925826,0.258819045,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,72.561
2022-04-12 13:00:00+00:00,A,12,9,4,3,7.5,87,2.0,0.0,90.73999786,0.707106781,-0.707106781,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,45.3894
2022-04-12 14:00:00+00:00,C,12,10,4,3,9.399999619,79,2.599999905,0.0,605.4464111,0.5,-0.866025404,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,96.9702
2022-04-12 17:00:00+00:00,A,12,13,4,3,16.10000038,32,5.099999905,0.0,835.710022,-0.258819045,-0.965925826,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,27.1704
2022-04-12 18:00:00+00:00,A,12,14,4,3,16.39999962,25,6.699999809,0.0,802.0800171,-0.5,-0.866025404,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,24.2628
2022-04-12 18:00:00+00:00,C,12,14,4,3,16.39999962,25,6.699999809,0.0,802.0800171,-0.5,-0.866025404,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,61.3278
2022-04-12 21:00:00+00:00,C,12,17,4,3,16.0,23,5.099999905,0.0,408.7362061,-0.965925826,-0.258819045,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,74.3256
2022-04-13 00:00:00+00:00,A,12,20,4,3,11.60000038,34,1.0,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,173,0,37.5696
2022-04-13 02:00:00+00:00,C,12,22,4,3,8.800000191,43,1.0,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,0.433883739,-0.900968868,0,0,59,350,0,77.4126
2022-04-13 06:00:00+00:00,C,13,2,4,4,5.300000191,59,1.5,0.0,0.0,0.5,0.866025404,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,45.9696
2022-04-13 07:00:00+00:00,C,13,3,4,4,4.099999905,68,1.5,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,46.1448
2022-04-13 10:00:00+00:00,C,13,6,4,4,4.099999905,76,0.5,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,84.4314
2022-04-13 11:00:00+00:00,C,13,7,4,4,4.400000095,75,0.5,0.0,44.63000107,0.965925826,-0.258819045,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,121.9938
2022-04-13 11:00:00+00:00,A,13,7,4,4,4.400000095,75,0.5,0.0,44.63000107,0.965925826,-0.258819045,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,26,173,0,51.4188
2022-04-13 19:00:00+00:00,C,13,15,4,4,8.199999809,87,2.599999905,0.0,110.4300003,-0.707106781,-0.707106781,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,95.1294
2022-04-13 19:00:00+00:00,A,13,15,4,4,8.199999809,87,2.599999905,0.0,110.4300003,-0.707106781,-0.707106781,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,26,173,0,40.218
2022-04-13 20:00:00+00:00,A,13,16,4,4,8.100000381,86,3.599999905,0.0,101.6200027,-0.866025404,-0.5,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,26,173,0,44.073
2022-04-13 22:00:00+00:00,C,13,18,4,4,6.900000095,92,3.099999905,0.0,68.94999695,-1.0,-1.84e-16,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,143.4162
2022-04-14 00:00:00+00:00,C,13,20,4,4,6.699999809,93,4.099999905,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,130.9218
2022-04-14 00:00:00+00:00,A,13,20,4,4,6.699999809,93,4.099999905,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,26,173,0,47.1138
2022-04-14 01:00:00+00:00,C,13,21,4,4,6.400000095,95,2.099999905,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,108.6738
2022-04-14 01:00:00+00:00,A,13,21,4,4,6.400000095,95,2.099999905,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,26,173,0,45.0
2022-04-14 03:00:00+00:00,C,13,23,4,4,6.599999905,94,2.599999905,0.0,0.0,-0.258819045,0.965925826,0.866025404,-0.5,-0.433883739,-0.900968868,0,0,59,350,0,79.4868
2022-04-14 05:00:00+00:00,C,14,1,4,5,6.199999809,95,2.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,54.3462
2022-04-14 05:00:00+00:00,A,14,1,4,5,6.199999809,95,2.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,25.7598
2022-04-14 06:00:00+00:00,C,14,2,4,5,6.199999809,95,2.099999905,0.0,0.0,0.5,0.866025404,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,50.493
2022-04-14 07:00:00+00:00,A,14,3,4,5,5.900000095,95,2.099999905,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,20.9586
2022-04-14 08:00:00+00:00,C,14,4,4,5,5.800000191,95,2.599999905,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,58.2024
2022-04-14 10:00:00+00:00,C,14,6,4,5,5.699999809,95,3.099999905,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,112.668
2022-04-14 11:00:00+00:00,C,14,7,4,5,5.699999809,95,2.599999905,0.0,45.65000153,0.965925826,-0.258819045,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,146.9292
2022-04-14 12:00:00+00:00,A,14,8,4,5,5.900000095,95,3.099999905,0.0,73.58999634,0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,68.6766
2022-04-14 13:00:00+00:00,A,14,9,4,5,6.5,95,3.099999905,0.0,91.54000092,0.707106781,-0.707106781,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,54.6024
2022-04-14 14:00:00+00:00,A,14,10,4,5,7.0,94,3.599999905,0.0,103.8000031,0.5,-0.866025404,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,42.1122
2022-04-14 15:00:00+00:00,A,14,11,4,5,6.900000095,94,2.599999905,0.0,111.8499985,0.258819045,-0.965925826,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,57.0528
2022-04-14 16:00:00+00:00,A,14,12,4,5,7.099999905,95,2.099999905,0.0,116.3600006,1.22e-16,-1.0,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,52.7238
2022-04-14 17:00:00+00:00,C,14,13,4,5,7.0,95,2.099999905,0.0,117.6399994,-0.258819045,-0.965925826,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,88.0332
2022-04-14 18:00:00+00:00,A,14,14,4,5,7.400000095,95,2.599999905,0.0,115.7600021,-0.5,-0.866025404,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,43.3392
2022-04-14 19:00:00+00:00,C,14,15,4,5,7.0,95,3.599999905,0.0,110.6100006,-0.707106781,-0.707106781,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,89.013
2022-04-14 20:00:00+00:00,C,14,16,4,5,8.199999809,93,3.099999905,0.0,101.8399963,-0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,96.8328
2022-04-14 20:00:00+00:00,A,14,16,4,5,8.199999809,93,3.099999905,0.0,101.8399963,-0.866025404,-0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,38.8536
2022-04-14 21:00:00+00:00,A,14,17,4,5,8.600000381,91,2.099999905,0.0,88.69000244,-0.965925826,-0.258819045,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,48.5412
2022-04-14 22:00:00+00:00,A,14,18,4,5,7.400000095,94,1.5,0.0,69.38999939,-1.0,-1.84e-16,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,52.6578
2022-04-14 22:00:00+00:00,C,14,18,4,5,7.400000095,94,1.5,0.0,69.38999939,-1.0,-1.84e-16,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,128.745
2022-04-14 23:00:00+00:00,A,14,19,4,5,7.199999809,88,0.5,0.0,38.47999954,-0.965925826,0.258819045,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,52.2198
2022-04-15 00:00:00+00:00,A,14,20,4,5,6.900000095,95,1.5,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,46.8678
2022-04-15 01:00:00+00:00,C,14,21,4,5,7.0,97,1.0,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,81.7098
2022-04-15 01:00:00+00:00,A,14,21,4,5,7.0,97,1.0,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,46.3494
2022-04-15 02:00:00+00:00,A,14,22,4,5,5.199999809,97,0.5,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,26,173,0,36.918
2022-04-15 02:00:00+00:00,C,14,22,4,5,5.199999809,97,0.5,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,-0.974927912,-0.222520934,0,0,59,350,0,81.8448
2022-04-15 04:00:00+00:00,C,15,0,4,6,5.900000095,93,1.0,0.0,0.0,0.0,1.0,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,54.78
2022-04-15 08:00:00+00:00,C,15,4,4,6,1.5,95,1.5,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,61.377
2022-04-15 08:00:00+00:00,A,15,4,4,6,1.5,95,1.5,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,-0.781831482,0.623489802,0,1,26,173,0,23.0208
2022-04-15 10:00:00+00:00,C,15,6,4,6,1.399999976,92,1.5,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,101.2908
2022-04-15 10:00:00+00:00,A,15,6,4,6,1.399999976,92,1.5,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,-0.781831482,0.623489802,0,1,26,173,0,46.4316
2022-04-15 11:00:00+00:00,C,15,7,4,6,3.5,84,2.099999905,0.0,97.09998322,0.965925826,-0.258819045,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,129.8586
2022-04-15 13:00:00+00:00,C,15,9,4,6,7.5,68,5.099999905,0.0,457.1593018,0.707106781,-0.707106781,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,122.4498
2022-04-15 18:00:00+00:00,C,15,14,4,6,14.89999962,32,8.199999809,0.0,115.9300003,-0.5,-0.866025404,0.866025404,-0.5,-0.781831482,0.623489802,0,1,59,350,0,95.3004
2022-04-15 22:00:00+00:00,A,15,18,4,6,14.0,37,4.599999905,0.0,69.81999969,-1.0,-1.84e-16,0.866025404,-0.5,-0.781831482,0.623489802,0,1,26,173,0,42.264
2022-04-16 05:00:00+00:00,C,16,1,4,7,7.099999905,80,3.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,-2.45e-16,1.0,1,0,58,342,0,57.6834
2022-04-16 08:00:00+00:00,C,16,4,4,7,3.0,88,6.699999809,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,66.6246
2022-04-16 10:00:00+00:00,A,16,6,4,7,1.5,95,3.599999905,0.5,0.0,1.0,6.12e-17,0.866025404,-0.5,-2.45e-16,1.0,1,0,26,171,0,38.943
2022-04-16 13:00:00+00:00,A,16,9,4,7,4.0,61,5.099999905,0.0,446.5935059,0.707106781,-0.707106781,0.866025404,-0.5,-2.45e-16,1.0,1,0,26,171,0,40.7736
2022-04-16 14:00:00+00:00,A,16,10,4,7,5.599999905,53,5.099999905,0.0,618.135437,0.5,-0.866025404,0.866025404,-0.5,-2.45e-16,1.0,1,0,26,171,0,52.551
2022-04-16 16:00:00+00:00,C,16,12,4,7,7.300000191,46,6.199999809,0.0,817.6826172,1.22e-16,-1.0,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,102.2142
2022-04-16 17:00:00+00:00,C,16,13,4,7,8.199999809,38,5.099999905,0.0,829.9389648,-0.258819045,-0.965925826,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,105.3696
2022-04-16 20:00:00+00:00,C,16,16,4,7,8.5,33,5.099999905,0.0,102.2699966,-0.866025404,-0.5,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,95.2452
2022-04-16 22:00:00+00:00,C,16,18,4,7,8.399999619,32,3.599999905,0.0,70.23000336,-1.0,-1.84e-16,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,100.5366
2022-04-17 00:00:00+00:00,C,16,20,4,7,5.0,46,3.599999905,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,103.737
2022-04-17 01:00:00+00:00,A,16,21,4,7,4.300000191,48,3.099999905,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-2.45e-16,1.0,1,0,26,171,0,46.917
2022-04-17 01:00:00+00:00,C,16,21,4,7,4.300000191,48,3.099999905,0.0,0.0,-0.707106781,0.707106781,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,94.3986
2022-04-17 02:00:00+00:00,C,16,22,4,7,3.799999952,51,2.099999905,0.0,0.0,-0.5,0.866025404,0.866025404,-0.5,-2.45e-16,1.0,1,0,59,351,0,84.9336
2022-04-17 05:00:00+00:00,A,17,1,4,1,1.399999976,60,1.5,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,24.0372
2022-04-17 06:00:00+00:00,A,17,2,4,1,-0.400000006,66,1.0,0.0,0.0,0.5,0.866025404,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,23.8398
2022-04-17 07:00:00+00:00,A,17,3,4,1,-0.200000003,63,1.5,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,24.9858
2022-04-17 09:00:00+00:00,A,17,5,4,1,-1.700000048,74,1.0,0.0,0.0,0.965925826,0.258819045,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,39.9354
2022-04-17 10:00:00+00:00,A,17,6,4,1,-0.400000006,67,1.0,0.0,0.0,1.0,6.12e-17,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,45.4494
2022-04-17 11:00:00+00:00,C,17,7,4,1,-0.5,71,1.5,0.0,106.046402,0.965925826,-0.258819045,0.866025404,-0.5,0.781831482,0.623489802,1,0,59,351,0,133.491
2022-04-17 12:00:00+00:00,A,17,8,4,1,1.700000048,68,1.5,0.0,284.592041,0.866025404,-0.5,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,51.0492
2022-04-17 13:00:00+00:00,A,17,9,4,1,2.5,65,3.099999905,0.0,92.66999817,0.707106781,-0.707106781,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,52.278
2022-04-17 14:00:00+00:00,A,17,10,4,1,4.0,55,3.099999905,0.0,104.6399994,0.5,-0.866025404,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,59.4768
2022-04-17 14:00:00+00:00,C,17,10,4,1,4.0,55,3.099999905,0.0,104.6399994,0.5,-0.866025404,0.866025404,-0.5,0.781831482,0.623489802,1,0,59,351,0,135.423
2022-04-17 15:00:00+00:00,A,17,11,4,1,5.300000191,51,5.099999905,0.0,112.5100021,0.258819045,-0.965925826,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,57.5046
2022-04-17 16:00:00+00:00,A,17,12,4,1,5.800000191,50,5.099999905,0.0,116.9199982,1.22e-16,-1.0,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,60.7938
2022-04-17 17:00:00+00:00,A,17,13,4,1,5.900000095,52,4.599999905,0.0,118.1399994,-0.258819045,-0.965925826,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,58.2414
2022-04-17 19:00:00+00:00,C,17,15,4,1,6.199999809,54,4.099999905,0.0,111.1399994,-0.707106781,-0.707106781,0.866025404,-0.5,0.781831482,0.623489802,1,0,59,351,0,109.0884
2022-04-17 22:00:00+00:00,A,17,18,4,1,7.0,50,5.699999809,0.0,220.9919128,-1.0,-1.84e-16,0.866025404,-0.5,0.781831482,0.623489802,1,0,26,171,0,67.6794
2022-04-18 04:00:00+00:00,C,18,0,4,2,1.700000048,60,1.5,0.0,0.0,0.0,1.0,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,83.6094
2022-04-18 05:00:00+00:00,A,18,1,4,2,2.5,53,2.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,30.8718
2022-04-18 05:00:00+00:00,C,18,1,4,2,2.5,53,2.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,83.3514
2022-04-18 07:00:00+00:00,C,18,3,4,2,-0.200000003,64,1.0,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,85.3548
2022-04-18 07:00:00+00:00,A,18,3,4,2,-0.200000003,64,1.0,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,28.8414
2022-04-18 08:00:00+00:00,A,18,4,4,2,-1.600000024,78,0.5,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,30.15
2022-04-18 09:00:00+00:00,A,18,5,4,2,-0.300000012,64,1.0,0.0,0.0,0.965925826,0.258819045,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,45.441
2022-04-18 12:00:00+00:00,C,18,8,4,2,1.200000048,62,2.599999905,0.0,289.4682617,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,55,333,0,137.0016
2022-04-18 12:00:00+00:00,A,18,8,4,2,1.200000048,62,2.599999905,0.0,289.4682617,0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,25,167,0,56.0184
2022-04-18 15:00:00+00:00,C,18,11,4,2,3.5,59,3.099999905,0.0,758.8742676,0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,137.4006
2022-04-18 16:00:00+00:00,C,18,12,4,2,5.300000191,52,3.599999905,0.0,836.1727295,1.22e-16,-1.0,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,119.5782
2022-04-18 17:00:00+00:00,A,18,13,4,2,5.800000191,51,2.099999905,0.0,848.7907715,-0.258819045,-0.965925826,0.866025404,-0.5,0.974927912,-0.222520934,0,0,23,153,0,34.5414
2022-04-18 18:00:00+00:00,C,18,14,4,2,7.0,46,1.0,0.0,824.1521606,-0.5,-0.866025404,0.866025404,-0.5,0.974927912,-0.222520934,0,0,56,340,0,91.7646
2022-04-18 19:00:00+00:00,C,18,15,4,2,8.699999809,47,2.099999905,0.0,735.538269,-0.707106781,-0.707106781,0.866025404,-0.5,0.974927912,-0.222520934,0,0,55,335,0,101.895
2022-04-18 20:00:00+00:00,C,18,16,4,2,8.800000191,43,3.599999905,0.0,102.6800003,-0.866025404,-0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,122.9292
2022-04-18 22:00:00+00:00,A,18,18,4,2,8.600000381,45,3.099999905,0.0,71.05000305,-1.0,-1.84e-16,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,66.5382
2022-04-18 22:00:00+00:00,C,18,18,4,2,8.600000381,45,3.099999905,0.0,71.05000305,-1.0,-1.84e-16,0.866025404,-0.5,0.974927912,-0.222520934,0,0,59,351,0,139.3722
2022-04-18 23:00:00+00:00,A,18,19,4,2,7.599999905,52,3.099999905,0.0,41.65000153,-0.965925826,0.258819045,0.866025404,-0.5,0.974927912,-0.222520934,0,0,26,171,0,66.5394
2022-04-19 00:00:00+00:00,C,18,20,4,2,7.300000191,52,3.599999905,0.0,0.0,-0.866025404,0.5,0.866025404,-0.5,0.974927912,-0.222520934,0,0,58,346,0,129.879
2022-04-19 05:00:00+00:00,A,19,1,4,3,4.800000191,84,3.599999905,0.0,0.0,0.258819045,0.965925826,0.866025404,-0.5,0.433883739,-0.900968868,0,0,26,172,0,20.3286
2022-04-19 07:00:00+00:00,A,19,3,4,3,4.599999905,75,3.099999905,0.0,0.0,0.707106781,0.707106781,0.866025404,-0.5,0.433883739,-0.900968868,0,0,25,168,0,20.2062
2022-04-19 08:00:00+00:00,C,19,4,4,3,2.5,88,4.099999905,0.0,0.0,0.866025404,0.5,0.866025404,-0.5,0.433883739,-0.900968868,0,0,56,335,0,58.764
